HOUSEID	AVGVEHS	CENSUS_D	CENSUS_R	DRVRCNTC	HHCHILD	HHCOMP	HHINCOME	HHR_SEX	HHSIZEC	LIF_CYC	POORC	TOTCOST	TOTGALS	TOTMILES	URBRUR
010066836	4	9	4	2	9	0	8	1	2	10	3	1655.363345	1186.67639	23646.18455	2
010066975	2	5	3	2	7	0	9	2	2	02	3	1668.681852	1229.514964	32199.86647	1
010067507	1	2	1	2	9	0	3	2	2	10	2	441.2234328	345.5229691	7625.038588	1
010067655	1	2	1	1	6	0	6	2	1	09	3	649.4450618	492.8089666	10665.60299	1
010067842	3	3	2	2	8	0	8	1	2	02	3	1408.028664	1065.46352	18458.16746	2
010068009	2	9	4	2	2	1	4	2	5	06	1	2296.808664	1603.150624	31216.67685	2
010068326	3	5	3	2	9	0	8	1	2	10	3	1536.677878	1174.127367	21748.41666	1
010068447	1	3	2	1	2	1	9	2	2	05	3	610.3179271	435.7826049	9302.428483	1
010068595	3	9	4	3	8	0	9	2	3	02	3	3751.069416	2568.833066	58241.45039	1
010068652	3	5	3	3	2	1	9	2	4	06	3	3166.454138	2605.135873	57612.4312	1
010069163	4	9	4	3	2	1	9	1	4	06	3	2867.789388	1997.569416	44228.62939	1
010069257	1	9	4	1	5	0	8	2	1	01	3	426.2231331	297.0719673	6302.68016	1
010069408	1	2	1	1	9	0	8	2	3	10	3	598.5901126	468.7470801	9091.519639	1
010069949	1	2	1	2	3	1	4	1	6	05	1	688.5353591	522.4859601	7533.611243	1
010070123	1	8	4	1	2	1	5	2	3	05	3	263.6059006	177.4823326	4088.896382	1
010070301	1	5	3	1	6	0	4	2	1	09	3	229.9352614	201.3907603	4707.061436	1
010070422	1	6	3	1	6	0	7	2	1	09	3	186.8987495	148.8205249	2497.958836	1
010071027	2	3	2	1	9	0	6	2	2	10	3	172.8922429	134.4119846	1959.186706	1
010071072	2	4	2	2	9	0	7	1	2	10	3	3073.758784	2417.40389	36289.67696	2
010071353	2	4	2	1	6	0	8	1	1	09	3	1436.542482	1095.344644	18915.212	1
010071607	4	8	4	3	3	1	8	1	3	08	3	2674.299155	1906.622024	43259.39889	2
010072613	1	4	2	1	5	0	2	2	1	01	1	198.2795527	141.9644697	2155.657525	1
010072707	1	3	2	1	5	0	8	1	1	01	3	527.3927114	399.1683818	9146.17213	1
010072976	3	9	4	3	9	0	9	1	3	10	3	8794.542918	6124.611082	192005.0509	1
010073674	2	3	2	2	9	0	6	2	2	10	3	1675.201871	1249.449082	25090.54458	2
010073834	1	3	2	2	9	0	9	2	2	10	3	478.1712714	341.4390028	6431.591167	1
010073946	2	3	2	3	2	1	8	2	4	06	3	1461.337136	1043.404831	26206.92272	1
010073982	3	9	4	2	9	0	6	1	3	10	3	654.6650605	458.6397967	7237.0356	1
010074260	1	9	4	1	4	0	7	1	1	01	3	748.3884156	521.4835174	8935.215974	1
010074774	2	5	3	1	3	1	5	2	3	08	3	2002.890242	1565.17747	43456.05926	2
010074783	3	3	2	2	2	1	3	2	4	06	1	9212.921201	7183.410791	141282.9035	2
010074877	1	8	4	1	9	0	6	1	2	10	3	245.2986785	181.8410394	2855.020206	1
010074943	1	3	2	1	6	0	2	1	1	09	1	58.27194851	43.95825737	583.5738526	2
010075034	6.4	9	4	3	2	1	9	1	4	06	3	5555.816934	4165.449642	44504.0042	2
010075409	2	1	1	2	8	0	9	1	2	02	3	1221.536838	881.8044477	23534.20055	1
010075584	1	9	4	1	6	0	7	1	1	09	3	502.6874983	350.3837735	5949.014303	1
010075687	2	9	4	2	9	0	2	2	2	10	1	719.66836	502.3684503	8978.788411	1
010075913	0	2	1	0	6	0	3	2	1	09	2	0	0	0	1
010075959	2	1	1	2	8	0	9	1	2	02	3	2507.595649	1810.122226	38496.5514	1
010076143	2	5	3	2	9	0	7	2	2	10	3	675.8365095	556.3671041	10411.28341	2
010076291	2	5	3	2	2	1	4	2	3	05	2	6057.630065	4747.145264	133541.5164	1
010077038	1	3	2	2	9	0	8	2	2	10	3	480.433782	343.049286	7418.544659	1
010077458	2	4	2	1	5	0	5	2	1	01	3	1714.837848	1219.17726	18879.19579	2
010077542	1	5	3	1	5	0	4	1	1	09	3	450.9334099	371.1233295	7688.023771	1
010077618	1	4	2	1	6	0	2	2	1	09	1	97.11550625	72.99260024	900.080874	1
010078352	2	8	4	2	2	1	8	1	4	06	3	3089.142437	2202.824169	29224.78558	1
010078530	2	9	4	2	1	1	9	1	4	04	3	1901.483011	1324.636189	28806.08467	1
010078642	1	5	3	1	6	0	5	2	1	01	3	271.8319739	238.0904195	4598.797386	1
010078811	1	2	1	1	5	0	4	2	1	01	3	423.5324132	321.3844454	9999.326838	1
010079041	0	7	3	0	6	0	2	2	1	09	1	0	0	0	1
010079229	4	4	2	3	3	1	9	1	3	08	3	3755.836423	2782.578979	62370.73802	2
010079304	1	8	4	1	2	1	8	1	3	05	3	1551.610563	1064.253388	15121.04611	1
010079546	2	3	2	2	8	0	9	2	2	02	3	1516.056185	1147.419738	27719.19181	1
010079649	3	4	2	3	2	1	9	2	3	06	3	2627.559322	1866.253015	45548.64778	1
010080001	2	4	2	3	2	1	8	2	3	06	3	2206.63711	1735.667951	38800.69107	1
010080412	1	4	2	0	6	0	3	2	1	09	2	103.8022863	80.3503506	1093.4006	1
010080579	0	3	2	0	9	0	6	2	2	10	3	0	0	0	1
010080627	1	8	4	2	9	0	4	2	2	10	3	609.4321116	434.5817246	12185.492	2
010081035	2	9	4	2	2	1	9	2	4	06	3	1139.452917	780.3581523	16016.69562	1
010081174	2	3	2	2	7	0	7	2	2	10	3	886.3361588	691.2383259	16000.49074	1
010081222	1	5	3	0	4	0	7	2	1	01	3	331.7134434	257.1853927	5497.325965	1
010081400	1	2	1	1	8	0	6	2	2	02	3	365.4589888	277.34801	3613.590094	2
010081512	3	5	3	3	9	0	6	1	3	10	3	1068.313702	935.3610009	12216.20476	1
010081521	4	5	3	3	8	0	9	2	3	02	3	5300.643732	4360.715508	81591.04651	2
010081763	0	7	3	0	9	0	1	1	2	10	1	0	0	0	2
010081950	3	9	4	2	8	0	9	2	2	04	3	2364.004261	1663.894235	40382.7795	2
010082041	3	3	2	3	8	0	8	1	3	10	3	4470.582934	3283.57774	59709.71254	2
010082087	1	5	3	1	6	0	-9	2	1	09	-9	202.3553654	177.3060294	2910.168777	1
010082108	0	5	3	0	6	0	1	2	1	09	1	0	0	0	1
010082470	2	7	3	1	6	0	9	1	1	01	3	1326.590098	1056.203834	15476.64831	1
010082519	1	6	3	1	5	0	4	1	1	01	3	248.3477999	193.5682904	3737.160349	1
010082685	3	9	4	2	9	0	-9	2	2	10	-9	2117.291197	1484.12668	23027.9906	1
010083187	1	9	4	1	5	0	3	2	1	01	2	1068.278568	731.5794645	25727.22669	2
010083208	2	9	4	2	1	1	9	1	3	04	3	1740.382608	1212.356559	34307.89729	1
010083347	3	5	3	1	5	0	6	1	1	01	3	1595.279526	1197.727076	21853.1157	2
010083842	3.309589041	5	3	2	2	1	9	2	3	06	3	1265.250089	980.753894	19494.89528	2
010084371	0	5	3	0	6	0	-9	2	1	09	-9	0	0	0	1
010084399	1	9	4	2	1	1	5	1	3	04	3	102.482719	71.54652366	1699.045131	1
010084540	1	5	3	1	6	0	6	2	1	01	3	390.1578506	286.6772389	4983.178381	1
010084568	2	9	4	2	2	1	8	2	5	04	3	2716.555443	1896.126767	34158.04319	1
010084689	2	5	3	2	9	0	9	1	2	10	3	422.9250729	370.4470645	8169.075164	1
010084755	2	5	3	2	7	0	7	2	2	02	3	1053.742241	867.1897293	17333.47239	1
010086209	1	5	3	1	5	0	9	1	1	01	3	296.0113087	259.2367052	5478.149086	1
010086795	1	4	2	2	9	0	7	1	2	10	3	997.3879504	709.1075891	15704.66646	1
010086843	2	5	3	2	8	0	8	1	2	02	3	815.9712399	632.5397057	14948.42722	1
010086919	1	4	2	1	6	0	3	2	1	09	2	227.9462702	179.395059	5289.232285	1
010087206	2	1	1	2	9	0	7	2	2	10	3	2614.922474	1859.560858	38329.86172	2
010087381	2	5	3	2	8	0	9	1	3	10	3	1133.872587	888.9523149	17589.07755	1
010087756	1	5	3	1	5	0	4	1	1	01	3	221.9334145	182.7308754	4073.780025	1
010087943	1	9	4	2	9	0	2	1	2	10	1	292.2346848	203.8418023	3021.479136	1
010088070	2	1	1	1	6	0	6	2	1	09	3	1494.84673	1091.763156	19405.90551	2
010088511	3	9	4	2	8	0	6	1	2	02	3	1170.194702	815.0956352	16618.20622	2
010088780	3	6	3	3	3	1	8	1	3	08	3	3379.080971	2631.755455	54616.99584	1
010088922	1	8	4	1	2	1	6	2	2	05	3	1846.232683	1266.165222	25750.05324	1
010089509	2	7	3	1	8	0	6	2	2	02	3	782.8412541	623.3868351	9690.453939	1
010089563	1	8	4	2	9	0	-9	2	2	10	-9	549.0103134	406.7122358	7062.526673	2
010089835	2	1	1	2	8	0	5	2	2	07	3	1580.416962	1154.222526	29033.912	1
010089880	1	2	1	1	9	0	7	1	4	10	3	2311.585572	1753.973695	36342.84658	1
010089938	2	9	4	2	3	1	4	2	3	08	2	702.4776509	489.3058972	10855.83414	1
010090569	0	2	1	2	7	0	9	2	2	02	3	0	0	0	1
010090653	1	9	4	1	6	0	3	2	1	09	2	234.2007477	163.3313571	3508.122299	1
010090662	0	6	3	1	9	0	2	2	2	02	1	0	0	0	1
010090701	2	9	4	2	8	0	9	1	2	02	3	600.2443674	418.5014525	8801.334565	1
010090738	3	5	3	2	9	0	9	2	2	02	3	1918.796202	1487.12214	28654.71293	2
010090961	6	8	4	2	2	1	-9	2	4	04	-9	3363.026334	2370.82373	35896.2443	2
010091203	2.008219178	6	3	3	3	1	-9	2	5	06	-9	4255.435459	3269.891529	61502.99614	1
010091276	2	5	3	2	9	0	-9	2	2	10	-9	4009.852548	3509.409552	70280.22765	1
010091454	0	8	4	0	6	0	7	1	1	09	3	0	0	0	1
010091780	2	3	2	1	5	0	7	1	1	01	3	441.2154917	329.1294182	5562.837121	1
010091838	2	4	2	2	7	0	9	1	2	02	3	3229.926602	2311.952515	47067.64519	1
010091977	2	4	2	1	2	1	7	2	3	05	3	1490.592124	1077.527178	15517.13111	2
010092189	2.326027397	2	1	2	2	1	9	2	5	06	3	1896.619465	1431.457523	32082.02415	1
010092358	2.950684932	3	2	3	3	1	8	2	5	06	3	4036.653405	2913.273617	64268.26525	2
010092527	1	8	4	1	5	0	1	1	1	01	1	26.85919233	19.10111733	275.6298839	2
010092750	4	6	3	2	3	1	8	1	4	06	3	6322.824723	4924.29775	83593.21213	1
010092808	2	5	3	2	9	0	6	2	2	10	3	2927.615694	2294.646542	42533.95401	1
010092956	2	9	4	2	1	1	7	2	4	04	3	2000.572081	1393.638414	26776.61952	1
010093476	0	3	2	0	6	0	4	2	1	09	3	0	0	0	1
010093579	1	3	2	1	5	0	8	1	1	01	3	1106.541403	825.2879248	19760.24745	1
010093748	1	5	3	1	6	0	5	2	1	09	3	499.0178171	386.8289302	8078.105487	1
010093971	2.868493151	3	2	2	9	0	3	1	3	10	1	478.3779185	341.4924901	6415.915142	2
010094307	0	2	1	0	6	0	4	2	1	01	3	0	0	0	1
010094464	2	1	1	2	8	0	-9	2	2	02	-9	1450.024484	1022.171407	21682.39366	1
010094745	2	5	3	2	9	0	7	1	2	10	3	598.5010944	492.6764017	10431.71813	1
010094802	1	5	3	1	9	0	7	1	3	10	3	121.9215113	100.1641595	1245.648569	1
010094932	0	3	2	0	6	0	2	2	1	09	1	0	0	0	1
010095041	3	5	3	3	8	0	6	1	3	08	3	1693.874862	1393.971488	31044.43869	1
010095108	1	9	4	2	7	0	7	2	2	02	3	762.4996238	531.2087397	12863.18233	1
010095117	3	9	4	2	9	0	7	2	2	10	3	694.0213473	483.628864	10570.91814	1
010095162	1	8	4	1	2	1	7	1	2	05	3	914.2042598	615.1949237	12878.02018	1
010095368	3	5	3	3	2	1	7	2	4	06	3	2096.330466	1592.787484	33308.60772	1
010095788	4	5	3	4	1	1	9	2	5	04	3	3662.827068	2991.127391	67885.62533	2
010096114	1	2	1	2	1	1	9	2	3	04	3	1602.243291	1254.585019	30153.95801	1
010096178	2	5	3	2	9	0	6	1	2	10	3	2201.638725	1725.749397	32837.48335	2
010096299	3	9	4	3	2	1	7	2	4	06	3	1154.491928	841.7064136	18272.7945	1
010096374	0	3	2	1	6	0	2	1	1	01	1	0	0	0	1
010096806	2	4	2	2	3	1	8	1	2	07	3	1383.070093	983.3423277	20651.85292	1
010096936	2	9	4	2	8	0	8	1	2	02	3	2327.616003	1621.396777	32757.76845	1
010097009	2	7	3	2	2	1	7	2	4	04	3	2955.870281	2300.699528	47759.79049	2
010097205	2	8	4	2	8	0	6	1	2	02	3	3826.042858	2695.845875	54988.75492	1
010097410	2	5	3	1	4	0	4	2	1	01	3	1667.997568	1292.703542	33061.97516	2
010097858	0	3	2	0	6	0	4	1	1	09	3	0	0	0	1
010097876	3	9	4	3	7	0	9	1	3	02	3	2217.228229	1544.415057	37181.91378	1
010098033	3	1	1	2	1	1	8	2	3	04	3	2606.502326	1908.846588	34432.24116	1
010098257	1	8	4	1	2	1	8	1	3	06	3	262.1153588	179.9570349	3153.753807	1
010098622	3	3	2	2	9	0	7	2	2	10	3	986.6312344	725.8384383	16501.5708	2
010098761	3	3	2	1	6	0	6	1	1	09	3	1195.182341	891.4353714	19117.87473	1
010098985	2	8	4	2	1	1	8	2	3	04	3	2009.428986	1517.427675	32083.95963	1
010099450	2	6	3	2	1	1	9	1	3	04	3	822.2785548	653.626931	14469.6804	1
010100338	1	4	2	1	6	0	2	2	1	09	1	621.6150889	488.9880167	13398.21612	1
010100815	2	9	4	1	2	1	2	2	3	05	1	1069.605799	745.3224524	17387.88032	1
010100954	1	4	2	1	5	0	7	1	1	01	3	1220.320294	930.2263777	19956.15735	1
010101335	2	2	1	2	2	1	6	2	5	04	2	1187.615901	901.1975207	15832.34353	1
010101643	1	4	2	1	5	0	7	2	1	01	3	2026.444689	1593.762755	31300.98972	1
010102060	1	8	4	1	4	0	7	1	1	01	3	587.7019962	435.3328641	8565.655308	1
010102444	4	9	4	2	2	1	9	2	4	06	3	4087.104454	2962.548856	36690.35326	1
010102930	2	3	2	2	2	1	7	2	3	06	3	1048.143479	778.9220538	17117.33373	2
010103115	1	3	2	2	9	0	6	2	2	10	3	943.9687566	704.0389037	18412.93172	1
010103405	2	3	2	2	8	0	6	2	2	02	3	2333.449924	1666.064994	36441.69494	1
010103683	3	5	3	2	8	0	9	2	2	10	3	2309.72276	1790.210352	34405.13913	1
010104103	0	3	2	1	4	0	8	1	1	01	3	0	0	0	1
010104457	0	5	3	0	6	0	4	2	1	09	3	0	0	0	1
010104701	3	1	1	3	3	1	8	1	4	08	3	2300.098929	1625.598919	38405.64558	2
010104943	2	3	2	2	1	1	9	2	3	04	3	1603.80743	1145.140969	22894.41648	1
010105258	1	7	3	1	5	0	3	2	1	01	2	1718.234874	1337.356631	27075.3705	2
010105641	4.704109589	5	3	4	2	1	9	2	6	04	3	2727.352547	2137.746562	66623.74431	2
010105650	1	8	4	1	5	0	8	1	1	09	3	266.5630052	197.5961703	2986.288637	1
010105696	1	3	2	1	2	1	7	1	2	05	3	2297.245552	1791.471637	24778.84796	1
010105762	1	7	3	0	6	0	-9	2	1	09	-9	70.72920324	54.98715508	548.2134519	1
010105780	1	5	3	2	9	0	7	2	2	10	3	855.9188894	704.293527	11870.98115	1
010105847	2	3	2	3	3	1	7	1	4	06	3	1971.559243	1470.463345	32252.55201	2
010106330	1	3	2	1	6	0	5	2	1	09	3	281.025819	209.6268973	3449.622162	1
010106385	2	5	3	1	6	0	8	2	1	09	3	1836.705638	1511.216768	28878.4139	1
010106424	3	5	3	2	7	0	8	1	2	02	3	1789.270196	1319.408763	27878.64906	1
010107403	1	8	4	1	6	0	3	2	1	09	2	323.8074122	228.1987157	4361.426772	2
010107636	1	9	4	1	6	0	5	2	1	09	3	547.4432015	381.5371832	6803.82057	1
010107739	2	2	1	2	8	0	5	2	3	10	3	947.8486725	709.353287	14741.19803	2
010108044	2	5	3	2	9	0	2	1	2	10	1	1565.433921	1278.292883	26009.01276	1
010108259	3	7	3	1	2	1	7	2	4	05	3	2299.653368	1790.212048	39496.38554	2
010108307	1	9	4	1	6	0	5	2	1	01	3	929.3648232	648.6850085	18538.75639	2
010108781	0	5	3	0	5	0	3	1	1	01	2	0	0	0	1
010109304	2	4	2	2	9	0	7	1	2	10	3	1749.468171	1243.825011	25157.45459	2
010109340	3	6	3	3	2	1	7	2	5	06	3	4122.885924	3417.567762	63737.79616	1
010110195	3	7	3	3	2	1	9	2	4	06	3	1887.778567	1469.737568	27539.15183	1
010110467	0	9	4	1	2	1	5	2	2	05	3	0	0	0	1
010110579	1	2	1	3	9	0	7	2	3	10	3	828.4673184	628.6351135	18007.04012	2
010110609	2	3	2	2	2	1	7	2	5	04	3	2995.167148	2138.494909	51066.27622	1
010111213	0	2	1	0	6	0	2	2	1	10	1	0	0	0	1
010111277	1	5	3	1	3	1	2	2	5	06	1	2025.103187	1772.355423	36325.86573	1
010111286	2	9	4	2	9	0	9	2	2	10	3	1245.194749	867.6260693	19097.12987	1
010111419	3	9	4	2	8	0	9	1	2	10	3	2300.75865	1654.286639	32329.00307	1
010112304	2	9	4	2	3	1	8	2	5	04	3	1916.485774	1335.098033	25377.41704	1
010112827	4	3	2	3	3	1	9	2	3	08	3	2776.67097	2070.993617	42926.75354	1
010112984	2	5	3	2	8	0	6	1	2	10	3	1160.996204	855.4761925	17455.77426	1
010113114	2	1	1	2	9	0	6	2	2	10	3	835.6477715	615.3663422	10545.6788	2
010113383	6	8	4	2	8	0	7	1	2	02	3	3945.969736	2884.740314	24125.66987	1
010113468	2	5	3	2	2	1	8	2	5	04	3	1359.518008	1022.921741	23641.02326	1
010113534	0.868493151	4	2	2	3	1	-9	2	6	03	-9	318.316324	250.4831888	5619.416515	1
010113570	0	2	1	0	6	0	2	2	1	09	1	0	0	0	2
010113655	3	4	2	2	2	1	9	2	3	06	3	3031.010279	2169.640017	41453.46255	2
010114027	2	2	1	2	2	1	7	2	5	06	3	1109.344991	841.7991465	17443.74636	1
010114465	2	2	1	2	8	0	9	1	2	02	3	4444.66043	3372.524009	57011.36985	1
010114625	3	7	3	2	8	0	-9	2	2	02	-9	3501.250437	2725.438734	47850.8035	2
010115275	2	9	4	2	9	0	7	1	2	10	3	1107.590963	771.982042	13617.10538	1
010115501	3	3	2	2	8	0	8	2	2	02	3	2683.339076	1915.923153	40519.12491	2
010115538	3	3	2	3	3	1	8	2	3	08	3	4754.83649	3394.883898	88979.61531	1
010115556	2	9	4	2	8	0	8	2	2	02	3	2933.362585	2043.228943	38376.97632	1
010115565	2	2	1	2	8	0	9	1	2	10	3	1803.469605	1412.198864	32146.94066	1
010115873	0	1	1	1	4	0	4	2	1	01	3	0	0	0	2
010115949	0	6	3	0	6	0	3	2	1	01	2	0	0	0	1
010116544	0	5	3	1	5	0	8	1	1	01	3	0	0	0	1
010116656	1	8	4	2	8	0	7	2	2	02	3	796.8916827	586.4502674	10331.72671	1
010116713	2	9	4	2	1	1	9	2	4	04	3	1823.962837	1304.068624	22545.89303	1
010116834	1	9	4	1	3	1	8	1	4	04	3	6578.051898	4580.62534	116182.7333	1
010116852	3	9	4	2	9	0	9	1	2	10	3	5217.523155	3777.210205	37613.26575	1
010117390	0	2	1	2	8	0	2	1	3	02	1	0	0	0	1
010117550	1	9	4	1	6	0	6	1	1	09	3	70.66478197	48.31866209	1005.314286	1
010117569	2	3	2	3	2	1	6	1	3	06	3	883.1003783	648.0961309	16362.35528	2
010117774	3	9	4	3	7	0	8	1	3	02	3	1799.32984	1253.746765	27531.94966	1
010118119	1	8	4	1	2	1	8	2	2	05	3	1315.374359	902.1812886	17358.55792	1
010118539	2	6	3	2	1	1	9	2	3	04	3	1652.013882	1313.023153	20329.82929	1
010118883	2	2	1	2	9	0	-9	1	2	10	-9	1982.784377	1552.599982	34727.69081	1
010118986	2	4	2	3	8	0	8	1	3	08	3	1174.36962	923.9379522	18864.42233	1
010119563	3	5	3	2	1	1	8	1	3	04	3	4114.415289	3188.564633	65334.71388	2
010119796	1	8	4	1	6	0	9	1	1	09	3	374.3252777	252.0363625	3897.161885	1
010120363	3	6	3	2	3	1	4	2	4	08	1	2519.233644	1960.308624	33005.93842	2
010120635	2	3	2	2	2	1	9	1	5	04	3	2306.3079	1798.573017	31803.13572	1
010120699	3	6	3	4	8	0	8	2	4	08	3	4230.492307	3361.720549	60644.81203	2
010121575	3	3	2	2	1	1	8	2	4	04	3	3001.547064	2175.648431	46370.83719	1
010121687	2	5	3	2	2	1	9	2	4	06	3	2657.4083	1958.606878	35453.8255	1
010121708	0	4	2	0	6	0	1	2	1	01	1	0	0	0	1
010121799	2	3	2	2	8	0	8	1	2	10	3	1605.69573	1215.284458	21334.90375	2
010122237	2	9	4	2	2	1	7	1	4	04	3	1217.298728	848.165224	16456.01392	1
010122303	3	5	3	2	7	0	9	2	2	02	3	1379.181408	1207.404572	23098.65369	1
010122385	4	4	2	4	3	1	6	2	5	06	3	1494.06085	1069.440618	24649.22255	1
010122433	3	8	4	3	8	0	5	2	4	08	2	1447.270441	974.0796446	23552.13402	1
010122938	4	8	4	2	9	0	8	1	2	07	3	3787.339086	2787.218531	53998.19908	2
010122992	1	9	4	2	2	1	6	2	6	04	2	952.3100274	663.3552463	17692.53607	1
010123216	1	9	4	1	5	0	7	1	1	01	3	1405.52908	979.0289624	19160.87178	1
010123270	2	3	2	2	9	0	8	1	2	10	3	718.2314837	543.5894419	12669.723	1
010123430	1	4	2	1	5	0	8	2	1	01	3	1745.055535	1372.503841	25532.3562	1
010123908	1	9	4	1	5	0	4	1	1	01	3	715.5665724	498.8293992	5159.285546	1
010123971	2	2	1	2	1	1	7	2	3	04	3	1285.385205	975.3748577	19498.09344	1
010124165	1	9	4	1	8	0	3	2	2	10	2	729.1077095	499.3447618	5871.435712	2
010124204	2	1	1	2	8	0	6	1	2	02	3	2222.907165	1580.754833	54493.03458	1
010124491	1	7	3	1	5	0	7	2	1	01	3	840.3686765	668.9421347	14162.12456	1
010124709	1	3	2	2	2	1	5	1	5	04	2	607.2827705	433.620329	8206.167161	1
010124763	1	4	2	1	6	0	7	2	1	09	3	329.9152628	259.6869737	4250.867385	1
010124987	3	8	4	2	2	1	9	1	5	06	3	2947.287206	2128.434538	40498.89852	1
010125087	1	3	2	1	6	0	-9	2	1	01	-9	7146.14747	5102.08266	122932.421	1
010125425	0	1	1	1	5	0	4	2	1	01	3	0	0	0	1
010125489	1	1	1	2	9	0	6	2	2	10	3	209.9952649	151.6246082	2658.35071	1
010125555	3	5	3	2	2	1	9	2	4	06	3	1708.429209	1397.96713	30724.47795	1
010125993	2	9	4	2	2	1	9	1	4	06	3	1777.741196	1217.469111	23320.69231	2
010126226	2	6	3	1	5	0	2	1	1	01	1	1389.772497	1046.950565	17896.6486	2
010126253	2	5	3	2	1	1	9	1	3	04	3	1721.264287	1506.728608	30582.01747	1
010126338	2	5	3	3	9	0	8	2	3	10	3	1003.289156	786.6868262	14010.66696	1
010126356	2	4	2	1	2	1	7	1	5	06	3	730.4208717	522.4991698	9049.920853	2
010126440	2	5	3	2	2	1	5	1	4	04	2	931.338212	760.37537	14442.95544	1
010126909	0	6	3	0	6	0	1	2	1	01	1	0	0	0	2
010126972	1	8	4	1	6	0	-9	2	1	01	-9	304.0868717	208.7149054	4319.308998	1
010127232	1	9	4	1	3	1	6	2	6	04	2	442.9807963	352.7026986	5453.776249	1
010127737	2	2	1	2	1	1	9	2	3	04	3	853.8352749	668.6357734	16472.17614	1
010127942	2	4	2	2	2	1	7	1	6	06	3	1736.173504	1368.848376	25634.82453	1
010127988	3	3	2	3	8	0	7	2	3	08	3	1813.417204	1414.238338	26510.29232	1
010128211	2	4	2	2	2	1	7	2	4	06	3	817.174831	643.1016734	11533.29142	1
010128444	2	3	2	2	9	0	3	2	2	10	2	3188.768921	2461.332863	67397.95764	2
010128501	2	4	2	2	9	0	8	1	2	10	3	2658.224494	1957.001858	31713.03746	1
010129197	0	8	4	1	6	0	1	2	1	09	1	0	0	0	1
010129740	3	5	3	1	6	0	4	1	1	09	3	2041.835805	1680.197554	32693.11885	2
010130009	1	9	4	2	9	0	-9	1	2	10	-9	1.34412162	0.935776163	10.31160122	1
010130090	2	7	3	2	9	0	5	2	2	10	3	624.705507	504.5112802	11306.3089	1
010130148	1	6	3	1	6	0	1	2	1	09	1	631.8665438	502.219081	9680.719819	2
010130166	2	9	4	2	8	0	9	1	2	02	3	1964.032491	1345.03554	25676.83762	1
010130755	1	4	2	1	4	0	6	1	1	01	3	1273.131688	937.2752903	21328.82975	2
010131873	1	6	3	1	6	0	3	2	1	09	2	157.440121	122.7496813	1430.356061	1
010132106	2	3	2	2	8	0	7	1	2	02	3	4638.313104	3311.640675	70526.79736	2
010132142	2	4	2	2	2	1	8	2	5	04	3	6079.639578	4781.258484	89300.39607	2
010132366	4	4	2	3	3	1	6	2	3	08	3	6195.607512	4547.724132	92623.87045	1
010132580	3	2	1	3	9	0	6	2	3	10	3	1313.426566	996.6725797	23582.05393	1
010132722	1	8	4	1	6	0	8	2	1	09	3	2.686728287	1.927945825	23.97607058	1
010132740	1	1	1	1	6	0	7	2	1	09	3	325.4563667	234.9684566	4448.502348	2
010132786	6	6	3	1	5	0	9	1	1	01	3	4065.109355	3132.276787	59496.96095	2
010132861	3	4	2	3	7	0	2	2	3	02	1	2401.011799	1888.612394	53115.10035	1
010134155	1	3	2	2	9	0	5	2	2	10	3	199.3459615	142.3646111	2433.575036	1
010134285	2	3	2	2	1	1	5	1	3	04	3	1079.866262	771.0537449	18406.68125	1
010134472	2	4	2	3	3	1	8	2	3	08	3	824.3542966	586.0992883	21321.67516	2
010134566	2	8	4	2	2	1	9	1	4	06	3	2736.049476	1966.323978	36977.33132	1
010134735	3	5	3	3	8	0	8	1	3	02	3	3604.704186	2712.132934	62461.47489	1
010134771	4	5	3	3	2	1	8	2	4	06	3	1752.138949	1527.936523	31805.66102	1
010134874	2	4	2	2	9	0	7	1	2	10	3	1583.757669	1133.672695	25902.23322	1
010135116	2	7	3	2	2	1	8	1	4	04	3	3930.724666	3172.732889	64312.16244	1
010135282	1	5	3	1	5	0	4	1	1	01	3	197.0485463	172.6439557	3140.253562	1
010135349	2	9	4	2	9	0	9	2	2	10	3	2733.715027	2055.324734	45928.21308	2
010135358	2	4	2	2	9	0	4	1	2	10	3	254.1927083	200.0984176	2645.501377	2
010135367	3	4	2	3	8	0	9	2	3	02	3	3282.564511	2502.485224	41841.74542	1
010135620	2	5	3	2	7	0	8	2	2	02	3	1255.793217	1099.28495	28262.13389	1
010136159	1	5	3	1	5	0	7	1	1	01	3	882.1659336	725.8080971	16869.58503	1
010136225	2	2	1	2	2	1	7	1	3	06	3	1565.119872	1187.615943	29077.87547	1
010136319	2	3	2	2	9	0	8	1	2	10	3	1919.511674	1431.643637	27883.97472	1
010136382	1	3	2	1	9	0	5	2	2	10	3	322.4313722	230.243524	4453.161084	1
010136430	4	5	3	2	8	0	-9	2	2	02	-9	1983.336765	1556.692624	35725.30035	1
010136533	0	3	2	0	5	0	2	1	1	01	1	0	0	0	1
010136636	2	7	3	2	2	1	8	2	4	06	3	1683.984276	1340.518792	24833.61127	1
010136971	1	9	4	1	9	0	1	2	2	10	1	217.0194841	151.0307118	1405.372438	1
010137071	2	5	3	2	9	0	7	2	2	10	3	779.0181917	636.3488659	11245.47666	1
010137428	2	5	3	2	8	0	8	2	2	02	3	1416.057842	1132.322226	19988.01773	1
010137633	1	1	1	1	1	1	7	2	2	03	3	780.9635641	563.7483366	16331.03304	2
